# book	sec	title	page	kind	path
wangdao-cn		2．分类的IP地址	151	kp	第4章 网络层 > 4.2  IPv4 > 4.2.2  IPv4地址 > 2．分类的IP地址
wangdao-cn		3．划分子网	153	kp	第4章 网络层 > 4.2  IPv4 > 4.2.2  IPv4地址 > 3．划分子网
wangdao-cn		4．无分类编址CIDR	154	kp	第4章 网络层 > 4.2  IPv4 > 4.2.2  IPv4地址 > 4．无分类编址CIDR
wangdao-cn		5．路由聚合	155	kp	第4章 网络层 > 4.2  IPv4 > 4.2.2  IPv4地址 > 5．路由聚合
wangdao-cn		6．子网划分的应用举例	155	kp	第4章 网络层 > 4.2  IPv4 > 4.2.2  IPv4地址 > 6．子网划分的应用举例
wangdao-cn	4.2.3	4.2.3  网络地址转换NAT	156	kp	第4章 网络层 > 4.2  IPv4 > 4.2.3  网络地址转换NAT
wangdao-cn	4.2.4	4.2.4  网络层转发分组的过程	158	kp	第4章 网络层 > 4.2  IPv4 > 4.2.4  网络层转发分组的过程
wangdao-cn	4.2.5	4.2.5  地址解析协议（ARP）	159	kp	第4章 网络层 > 4.2  IPv4 > 4.2.5  地址解析协议（ARP）
wangdao-cn		1．IP地址与硬件地址	159	kp	第4章 网络层 > 4.2  IPv4 > 4.2.5  地址解析协议（ARP） > 1．IP地址与硬件地址
wangdao-cn		2．地址解析协议	159	kp	第4章 网络层 > 4.2  IPv4 > 4.2.5  地址解析协议（ARP） > 2．地址解析协议
wangdao-cn	4.2.6	4.2.6  动态主机配置协议DHCP	161	kp	第4章 网络层 > 4.2  IPv4 > 4.2.6  动态主机配置协议DHCP
wangdao-cn	4.2.7	4.2.7  网际控制报文协议ICMP	162	kp	第4章 网络层 > 4.2  IPv4 > 4.2.7  网际控制报文协议ICMP
wangdao-cn	4.2.8	4.2.8  本节习题精选	163	ex	第4章 网络层 > 4.2  IPv4 > 4.2.8  本节习题精选
wangdao-cn		一、单项选择题	163	ex	第4章 网络层 > 4.2  IPv4 > 4.2.8  本节习题精选 > 一、单项选择题
wangdao-cn		二、综合应用题	171	ex	第4章 网络层 > 4.2  IPv4 > 4.2.8  本节习题精选 > 二、综合应用题
wangdao-cn	4.2.9	4.2.9  答案与解析	177	ex	第4章 网络层 > 4.2  IPv4 > 4.2.9  答案与解析
wangdao-cn		一、单项选择题	177	ex	第4章 网络层 > 4.2  IPv4 > 4.2.9  答案与解析 > 一、单项选择题
wangdao-cn		二、综合应用题	186	ex	第4章 网络层 > 4.2  IPv4 > 4.2.9  答案与解析 > 二、综合应用题
wangdao-cn	4.3	4.3  IPv6	193	kp	第4章 网络层 > 4.3  IPv6
wangdao-cn	4.3.1	4.3.1  IPv6的特点	193	kp	第4章 网络层 > 4.3  IPv6 > 4.3.1  IPv6的特点
wangdao-cn	4.3.2	4.3.2  IPv6数据报的基本首部	194	kp	第4章 网络层 > 4.3  IPv6 > 4.3.2  IPv6数据报的基本首部
wangdao-cn	4.3.3	4.3.3  IPv6地址	195	kp	第4章 网络层 > 4.3  IPv6 > 4.3.3  IPv6地址
wangdao-cn	4.3.4	4.3.4  从IPv4向IPv6过渡	196	kp	第4章 网络层 > 4.3  IPv6 > 4.3.4  从IPv4向IPv6过渡
wangdao-cn	4.3.5	4.3.5  本节习题精选	196	ex	第4章 网络层 > 4.3  IPv6 > 4.3.5  本节习题精选
wangdao-cn		单项选择题	196	ex	第4章 网络层 > 4.3  IPv6 > 4.3.5  本节习题精选 > 单项选择题
wangdao-cn	4.3.6	4.3.6  答案与解析	197	ex	第4章 网络层 > 4.3  IPv6 > 4.3.6  答案与解析
wangdao-cn		单项选择题	197	ex	第4章 网络层 > 4.3  IPv6 > 4.3.6  答案与解析 > 单项选择题
wangdao-cn	4.4	4.4  路由算法与路由协议	198	kp	第4章 网络层 > 4.4  路由算法与路由协议
wangdao-cn	4.4.1	4.4.1  路由算法	198	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.1  路由算法
wangdao-cn		1．静态路由与动态路由	198	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.1  路由算法 > 1．静态路由与动态路由
wangdao-cn		2．距离-向量算法	198	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.1  路由算法 > 2．距离-向量算法
wangdao-cn		3．链路状态算法	199	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.1  路由算法 > 3．链路状态算法
wangdao-cn	4.4.2	4.4.2  分层次的路由选择协议	200	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.2  分层次的路由选择协议
wangdao-cn		1．内部网关协议（Interior Gateway Protocol，IGP）	200	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.2  分层次的路由选择协议 > 1．内部网关协议（Interior Gateway Protocol，IGP）
wangdao-cn		2．外部网关协议（External Gateway Protocol，EGP）	200	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.2  分层次的路由选择协议 > 2．外部网关协议（External Gateway Protocol，EGP）
wangdao-cn	4.4.3	4.4.3  路由信息协议	200	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.3  路由信息协议
wangdao-cn		1．RIP的规定	200	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.3  路由信息协议 > 1．RIP的规定
wangdao-cn		2．RIP的特点	201	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.3  路由信息协议 > 2．RIP的特点
wangdao-cn		3．RIP的基本工作原理	201	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.3  路由信息协议 > 3．RIP的基本工作原理
wangdao-cn		4．RIP的优缺点	202	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.3  路由信息协议 > 4．RIP的优缺点
wangdao-cn	4.4.4	4.4.4  开放最短路径优先协议	203	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.4  开放最短路径优先协议
wangdao-cn		1．开放最短路径优先（OSPF）的基本特点	203	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.4  开放最短路径优先协议 > 1．开放最短路径优先（OSPF）的基本特点
wangdao-cn		2．OSPF的五种分组类型	204	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.4  开放最短路径优先协议 > 2．OSPF的五种分组类型
wangdao-cn		3．OSPF的基本工作原理	204	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.4  开放最短路径优先协议 > 3．OSPF的基本工作原理
wangdao-cn	4.4.5	4.4.5  边界网关协议	205	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.5  边界网关协议
wangdao-cn		1．BGP的基本特点	205	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.5  边界网关协议 > 1．BGP的基本特点
wangdao-cn		2．BGP路由	205	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.5  边界网关协议 > 2．BGP路由
wangdao-cn		3．BGP路由选择	206	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.5  边界网关协议 > 3．BGP路由选择
wangdao-cn		4．BGP的四种报文	208	kp	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.5  边界网关协议 > 4．BGP的四种报文
wangdao-cn	4.4.6	4.4.6  本节习题精选	208	ex	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.6  本节习题精选
wangdao-cn		一、单项选择题	208	ex	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.6  本节习题精选 > 一、单项选择题
wangdao-cn		二、综合应用题	212	ex	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.6  本节习题精选 > 二、综合应用题
wangdao-cn	4.4.7	4.4.7  答案与解析	215	ex	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.7  答案与解析
wangdao-cn		一、单项选择题	215	ex	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.7  答案与解析 > 一、单项选择题
wangdao-cn		二、综合应用题	218	ex	第4章 网络层 > 4.4  路由算法与路由协议 > 4.4.7  答案与解析 > 二、综合应用题
wangdao-cn	4.5	4.5  IP多播	220	kp	第4章 网络层 > 4.5  IP多播
wangdao-cn	4.5.1	4.5.1  多播的概念	220	kp	第4章 网络层 > 4.5  IP多播 > 4.5.1  多播的概念
wangdao-cn	4.5.2	4.5.2  IP多播地址	221	kp	第4章 网络层 > 4.5  IP多播 > 4.5.2  IP多播地址
wangdao-cn	4.5.3	4.5.3  在局域网上进行硬件多播	221	kp	第4章 网络层 > 4.5  IP多播 > 4.5.3  在局域网上进行硬件多播
wangdao-cn	4.5.4	4.5.4  IGMP与多播路由协议	222	kp	第4章 网络层 > 4.5  IP多播 > 4.5.4  IGMP与多播路由协议
wangdao-cn	4.5.5	4.5.5  本节习题精选	222	ex	第4章 网络层 > 4.5  IP多播 > 4.5.5  本节习题精选
wangdao-cn		一、单项选择题	222	ex	第4章 网络层 > 4.5  IP多播 > 4.5.5  本节习题精选 > 一、单项选择题
wangdao-cn		二、综合应用题	223	ex	第4章 网络层 > 4.5  IP多播 > 4.5.5  本节习题精选 > 二、综合应用题
wangdao-cn	4.5.6	4.5.6  答案与解析	223	ex	第4章 网络层 > 4.5  IP多播 > 4.5.6  答案与解析
wangdao-cn		一、单项选择题	223	ex	第4章 网络层 > 4.5  IP多播 > 4.5.6  答案与解析 > 一、单项选择题
wangdao-cn		二、综合应用题	223	ex	第4章 网络层 > 4.5  IP多播 > 4.5.6  答案与解析 > 二、综合应用题
wangdao-cn	4.6	4.6  移动IP	224	kp	第4章 网络层 > 4.6  移动IP
wangdao-cn	4.6.1	4.6.1  移动IP的概念	224	kp	第4章 网络层 > 4.6  移动IP > 4.6.1  移动IP的概念
wangdao-cn	4.6.2	4.6.2  移动IP通信过程	224	kp	第4章 网络层 > 4.6  移动IP > 4.6.2  移动IP通信过程
wangdao-cn	4.6.3	4.6.3  本节习题精选	225	ex	第4章 网络层 > 4.6  移动IP > 4.6.3  本节习题精选
wangdao-cn		单项选择题	225	ex	第4章 网络层 > 4.6  移动IP > 4.6.3  本节习题精选 > 单项选择题
wangdao-cn	4.6.4	4.6.4  答案与解析	225	ex	第4章 网络层 > 4.6  移动IP > 4.6.4  答案与解析
wangdao-cn		单项选择题	225	ex	第4章 网络层 > 4.6  移动IP > 4.6.4  答案与解析 > 单项选择题
wangdao-cn	4.7	4.7  网络层设备	226	kp	第4章 网络层 > 4.7  网络层设备
wangdao-cn	4.7.1	4.7.1  冲突域和广播域	226	kp	第4章 网络层 > 4.7  网络层设备 > 4.7.1  冲突域和广播域
wangdao-cn		1．冲突域	226	kp	第4章 网络层 > 4.7  网络层设备 > 4.7.1  冲突域和广播域 > 1．冲突域
wangdao-cn		2．广播域	226	kp	第4章 网络层 > 4.7  网络层设备 > 4.7.1  冲突域和广播域 > 2．广播域
wangdao-cn	4.7.2	4.7.2  路由器的组成和功能	226	kp	第4章 网络层 > 4.7  网络层设备 > 4.7.2  路由器的组成和功能
wangdao-cn	4.7.3	4.7.3  路由表与分组转发	227	kp	第4章 网络层 > 4.7  网络层设备 > 4.7.3  路由表与分组转发
wangdao-cn	4.7.4	4.7.4  本节习题精选	228	ex	第4章 网络层 > 4.7  网络层设备 > 4.7.4  本节习题精选
wangdao-cn		一、单项选择题	228	ex	第4章 网络层 > 4.7  网络层设备 > 4.7.4  本节习题精选 > 一、单项选择题
wangdao-cn		二、综合应用题	230	ex	第4章 网络层 > 4.7  网络层设备 > 4.7.4  本节习题精选 > 二、综合应用题
wangdao-cn	4.7.5	4.7.5  答案与解析	231	ex	第4章 网络层 > 4.7  网络层设备 > 4.7.5  答案与解析
wangdao-cn		一、单项选择题	231	ex	第4章 网络层 > 4.7  网络层设备 > 4.7.5  答案与解析 > 一、单项选择题
wangdao-cn		二、综合应用题	233	ex	第4章 网络层 > 4.7  网络层设备 > 4.7.5  答案与解析 > 二、综合应用题
wangdao-cn	4.8	4.8  本章小结及疑难点	235	sum	第4章 网络层 > 4.8  本章小结及疑难点
wangdao-cn		第5章 传输层	236	kp	第5章 传输层
wangdao-cn		【考纲内容】	236	other	第5章 传输层 > 【考纲内容】
wangdao-cn		【复习提示】	236	other	第5章 传输层 > 【复习提示】
wangdao-cn	5.1	5.1  传输层提供的服务	236	kp	第5章 传输层 > 5.1  传输层提供的服务
wangdao-cn	5.1.1	5.1.1  传输层的功能	236	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.1  传输层的功能
wangdao-cn		1．应用进程之间的逻辑通信	236	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.1  传输层的功能 > 1．应用进程之间的逻辑通信
wangdao-cn		2．复用和分用	237	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.1  传输层的功能 > 2．复用和分用
wangdao-cn		3．差错检测	237	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.1  传输层的功能 > 3．差错检测
wangdao-cn		4．提供面向连接和无连接的传输服务	237	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.1  传输层的功能 > 4．提供面向连接和无连接的传输服务
wangdao-cn	5.1.2	5.1.2  传输层的寻址与端口	237	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.2  传输层的寻址与端口
wangdao-cn		1．端口的作用	237	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.2  传输层的寻址与端口 > 1．端口的作用
wangdao-cn		2．端口号	238	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.2  传输层的寻址与端口 > 2．端口号
wangdao-cn		3．套接字	238	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.2  传输层的寻址与端口 > 3．套接字
wangdao-cn	5.1.3	5.1.3  无连接服务与面向连接服务	238	kp	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.3  无连接服务与面向连接服务
wangdao-cn	5.1.4	5.1.4  本节习题精选	239	ex	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.4  本节习题精选
wangdao-cn		单项选择题	239	ex	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.4  本节习题精选 > 单项选择题
wangdao-cn	5.1.5	5.1.5  答案与解析	240	ex	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.5  答案与解析
wangdao-cn		单项选择题	240	ex	第5章 传输层 > 5.1  传输层提供的服务 > 5.1.5  答案与解析 > 单项选择题
wangdao-cn	5.2	5.2  UDP	241	kp	第5章 传输层 > 5.2  UDP
wangdao-cn	5.2.1	5.2.1  UDP数据报	241	kp	第5章 传输层 > 5.2  UDP > 5.2.1  UDP数据报
wangdao-cn		1．UDP概述	241	kp	第5章 传输层 > 5.2  UDP > 5.2.1  UDP数据报 > 1．UDP概述
wangdao-cn		2．UDP的首部格式	241	kp	第5章 传输层 > 5.2  UDP > 5.2.1  UDP数据报 > 2．UDP的首部格式
wangdao-cn	5.2.2	5.2.2  UDP检验	242	kp	第5章 传输层 > 5.2  UDP > 5.2.2  UDP检验
wangdao-cn	5.2.3	5.2.3  本节习题精选	243	ex	第5章 传输层 > 5.2  UDP > 5.2.3  本节习题精选
wangdao-cn		一、单项选择题	243	ex	第5章 传输层 > 5.2  UDP > 5.2.3  本节习题精选 > 一、单项选择题
wangdao-cn		二、综合应用题	245	ex	第5章 传输层 > 5.2  UDP > 5.2.3  本节习题精选 > 二、综合应用题
wangdao-cn	5.2.4	5.2.4  答案与解析	245	ex	第5章 传输层 > 5.2  UDP > 5.2.4  答案与解析
wangdao-cn		一、单项选择题	245	ex	第5章 传输层 > 5.2  UDP > 5.2.4  答案与解析 > 一、单项选择题
wangdao-cn		二、综合应用题	247	ex	第5章 传输层 > 5.2  UDP > 5.2.4  答案与解析 > 二、综合应用题
wangdao-cn	5.3	5.3  TCP	248	kp	第5章 传输层 > 5.3  TCP
wangdao-cn	5.3.1	5.3.1  TCP的特点	248	kp	第5章 传输层 > 5.3  TCP > 5.3.1  TCP的特点
wangdao-cn	5.3.2	5.3.2  TCP报文段	248	kp	第5章 传输层 > 5.3  TCP > 5.3.2  TCP报文段
wangdao-cn	5.3.3	5.3.3  TCP连接管理	250	kp	第5章 传输层 > 5.3  TCP > 5.3.3  TCP连接管理
wangdao-cn		1．TCP连接的建立	250	kp	第5章 传输层 > 5.3  TCP > 5.3.3  TCP连接管理 > 1．TCP连接的建立
wangdao-cn		2．TCP连接的释放	251	kp	第5章 传输层 > 5.3  TCP > 5.3.3  TCP连接管理 > 2．TCP连接的释放
wangdao-cn	5.3.4	5.3.4  TCP可靠传输	252	kp	第5章 传输层 > 5.3  TCP > 5.3.4  TCP可靠传输
wangdao-cn		1．序号	252	kp	第5章 传输层 > 5.3  TCP > 5.3.4  TCP可靠传输 > 1．序号
wangdao-cn		2．确认	253	kp	第5章 传输层 > 5.3  TCP > 5.3.4  TCP可靠传输 > 2．确认
wangdao-cn		3．重传	253	kp	第5章 传输层 > 5.3  TCP > 5.3.4  TCP可靠传输 > 3．重传
wangdao-cn	5.3.5	5.3.5  TCP流量控制	254	kp	第5章 传输层 > 5.3  TCP > 5.3.5  TCP流量控制
wangdao-cn	5.3.6	5.3.6  TCP拥塞控制	255	kp	第5章 传输层 > 5.3  TCP > 5.3.6  TCP拥塞控制
wangdao-cn		1．慢开始和拥塞避免	255	kp	第5章 传输层 > 5.3  TCP > 5.3.6  TCP拥塞控制 > 1．慢开始和拥塞避免
wangdao-cn		2．快重传和快恢复	257	kp	第5章 传输层 > 5.3  TCP > 5.3.6  TCP拥塞控制 > 2．快重传和快恢复
wangdao-cn	5.3.7	5.3.7  本节习题精选	258	ex	第5章 传输层 > 5.3  TCP > 5.3.7  本节习题精选
wangdao-cn		一、单项选择题	258	ex	第5章 传输层 > 5.3  TCP > 5.3.7  本节习题精选 > 一、单项选择题
wangdao-cn		二、综合应用题	265	ex	第5章 传输层 > 5.3  TCP > 5.3.7  本节习题精选 > 二、综合应用题
wangdao-cn	5.3.8	5.3.8  答案与解析	268	ex	第5章 传输层 > 5.3  TCP > 5.3.8  答案与解析
wangdao-cn		一、单项选择题	268	ex	第5章 传输层 > 5.3  TCP > 5.3.8  答案与解析 > 一、单项选择题
wangdao-cn		二、综合应用题	274	ex	第5章 传输层 > 5.3  TCP > 5.3.8  答案与解析 > 二、综合应用题
wangdao-cn	5.4	5.4  本章小结及疑难点	277	sum	第5章 传输层 > 5.4  本章小结及疑难点
wangdao-cn		第6章 应用层	279	kp	第6章 应用层
wangdao-cn		【考纲内容】	279	other	第6章 应用层 > 【考纲内容】
wangdao-cn		【复习提示】	279	other	第6章 应用层 > 【复习提示】
wangdao-cn	6.1	6.1  网络应用模型	279	kp	第6章 应用层 > 6.1  网络应用模型
wangdao-cn	6.1.1	6.1.1  客户/服务器模型	279	kp	第6章 应用层 > 6.1  网络应用模型 > 6.1.1  客户/服务器模型
wangdao-cn	6.1.2	6.1.2  P2P模型	280	kp	第6章 应用层 > 6.1  网络应用模型 > 6.1.2  P2P模型
wangdao-cn	6.1.3	6.1.3  本节习题精选	280	ex	第6章 应用层 > 6.1  网络应用模型 > 6.1.3  本节习题精选
wangdao-cn		单项选择题	280	ex	第6章 应用层 > 6.1  网络应用模型 > 6.1.3  本节习题精选 > 单项选择题
wangdao-cn	6.1.4	6.1.4  答案与解析	281	ex	第6章 应用层 > 6.1  网络应用模型 > 6.1.4  答案与解析
wangdao-cn		单项选择题	281	ex	第6章 应用层 > 6.1  网络应用模型 > 6.1.4  答案与解析 > 单项选择题
wangdao-cn	6.2	6.2  域名系统	282	kp	第6章 应用层 > 6.2  域名系统
wangdao-cn	6.2.1	6.2.1  层次域名空间	282	kp	第6章 应用层 > 6.2  域名系统 > 6.2.1  层次域名空间
wangdao-cn	6.2.2	6.2.2  域名服务器	283	kp	第6章 应用层 > 6.2  域名系统 > 6.2.2  域名服务器
wangdao-cn		1．根域名服务器	283	kp	第6章 应用层 > 6.2  域名系统 > 6.2.2  域名服务器 > 1．根域名服务器
wangdao-cn		2．顶级域名服务器	283	kp	第6章 应用层 > 6.2  域名系统 > 6.2.2  域名服务器 > 2．顶级域名服务器
